Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
148,INTC,Semiconductors,109.8,89.8,0.1,76.5,114.7,151.1,271.1,314.9,261.5,214.1,153.3,109.8,141.0,-158.8,2.5,-118.1,-36.51165655807248,260.5,115.0,115.0,117.0,117.0,47.67,47.67,229.07,229.07,-21,-36.507890925182885,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,115.0,115.0,117.0,117.0,47.67,47.67,1.0,0.0,0.0,12.0,0.0,229.07,229.07,,,,,,,132.75,-8.93,False
149,PHM,Residential Construction,83.7,38.2,0.4,-10.1,-14.7,-14.2,-16.6,-25.9,-28.0,7.2,27.9,83.7,254.9,-29.3,1.3,318.1,222.89813045250045,234.4,128.0,128.0,133.0,133.0,45.33,45.33,229.48,229.48,48,123.81733167174525,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,128.0,128.0,133.0,133.0,45.33,45.33,399.0,40.0,0.0,0.0,0.0,229.48,229.48,,,,,,,144.5,-18.33,False
150,HUBB,Electrical Components & Equipment,101.5,61.6,-1.9,-16.0,-15.1,-10.2,-6.6,-7.8,-9.4,20.8,58.5,101.5,180.6,-24.9,1.3,177.3,69.88289328017707,252.2,121.0,121.0,123.0,123.0,38.33,38.33,233.03,233.03,-19,69.80924321620938,STRONG_DOWN,UPPER_RANGE,NEUTRAL,S5_TRASH,,,,,121.0,121.0,123.0,123.0,38.33,38.33,365.0,20.0,0.0,25.0,0.0,233.03,233.03,,,,,,,565.4999,-16.19,False
151,FAST,Industrial Distribution,37.3,42.6,1.7,-12.1,-10.7,-6.0,-13.0,-8.8,-9.8,-6.8,0.2,37.3,108.3,-24.4,1.4,141.4,64.10322932464443,188.0,161.0,161.0,169.0,169.0,57.37,57.37,233.47,233.47,18,-57.08335639193993,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,161.0,161.0,169.0,169.0,57.37,57.37,335.0,14.0,0.0,-4.0,0.0,233.47,233.47,,,,,,,49.67,-9.89,False
152,PCAR,Farm & Heavy Construction Machinery,21.7,41.6,2.6,-13.6,-16.3,-9.0,-5.1,-10.1,-14.5,6.6,13.1,21.7,112.5,-42.1,1.4,89.2,56.9731657591823,172.4,175.0,175.0,182.0,182.0,54.22,54.22,233.72,233.72,9,-29.916720912749334,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,175.0,175.0,182.0,182.0,54.22,54.22,349.0,4.0,0.0,-2.0,0.0,233.72,233.72,,,,,,,131.88,-14.91,False
153,JPM,Diversified Banks,65.8,57.7,-8.7,-12.2,-11.9,-13.7,-14.8,-6.0,7.6,25.2,38.0,65.8,131.1,-22.3,1.1,168.9,49.079572236367824,216.5,139.0,139.0,143.0,143.0,31.03,31.03,235.78,235.78,-32,-75.33067512511701,EARLY_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,139.0,139.0,143.0,143.0,31.03,31.03,384.0,40.0,0.0,0.0,0.0,235.78,235.78,,,,,,,337.25,-12.01,False
154,FFIV,Technology,-12.0,65.5,-8.4,14.2,22.4,31.3,19.2,28.8,39.2,33.2,24.0,-12.0,27.0,-84.3,1.4,0.0,-22.829343035579996,138.7,213.0,213.0,223.0,223.0,52.95,52.95,236.55,236.55,13,4977.17065696442,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,213.0,213.0,223.0,223.0,52.95,52.95,67.0,0.0,0.0,0.0,0.0,236.55,236.55,,,,,,,399.59,-4.04,False
155,GM,Automobiles,-9.9,61.3,11.0,1.9,-1.9,0.3,18.2,31.2,46.4,32.5,25.0,-9.9,32.7,-83.2,1.9,0.0,-37.57632261912794,140.8,211.0,211.0,221.0,221.0,46.5,46.5,236.75,236.75,101,-37.57589557960949,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,211.0,211.0,221.0,221.0,46.5,46.5,140.0,0.0,0.0,-6.0,0.0,236.75,236.75,,,,,,,87.6,-3.71,False
156,MO,Tobacco,-1.3,74.0,-10.6,-6.7,-3.0,6.1,3.9,13.3,25.3,30.0,37.3,-1.3,23.0,-68.4,1.3,0.0,-10.224670025551825,149.4,197.0,197.0,205.0,205.0,48.06,48.06,236.76,236.76,32,1318.8754152053414,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,197.0,197.0,205.0,205.0,48.06,48.06,169.0,0.0,0.0,0.0,0.0,236.76,236.76,,,,,,,74.555,-3.47,False
157,FDX,Industrials,-10.4,64.9,5.7,-0.5,3.7,20.1,39.7,29.2,20.6,20.7,23.1,-10.4,34.1,-91.7,3.0,0.0,-29.635717006974676,140.3,212.0,212.0,222.0,222.0,58.97,58.97,238.77,238.77,111,491.3063844131318,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,212.0,212.0,222.0,222.0,58.97,58.97,78.0,0.0,0.0,-6.0,0.0,238.77,238.77,,,,,,,413.7,-0.56,False
158,ROST,Apparel Retail,10.0,73.6,-11.5,-8.7,-1.0,9.0,23.2,24.1,22.2,29.8,14.6,10.0,37.2,-63.8,2.3,-34.6,-12.522711710281454,160.7,184.0,184.0,192.0,192.0,22.8,22.8,238.85,238.85,44,15.109108551734264,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,184.0,184.0,192.0,192.0,22.8,22.8,131.0,0.0,0.0,0.0,0.0,238.85,238.85,,,,,,,237.41,-4.3,False
159,491010.KS,Infrastructure,97.0,91.2,-6.5,17.2,27.0,39.4,68.7,,,,,97.0,71.7,-15.5,1.7,14.6,0.6888537039986021,119.4,248.0,248.0,124.0,124.0,17.5,17.5,239.25,239.25,-10,0.6888374451506036,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,248.0,248.0,124.0,124.0,17.5,17.5,39.0,0.0,50.0,12.0,0.0,239.25,239.25,,,,,,,34865.0,-4.7,False
160,INSM,Biotechnology,196.9,37.0,0.7,-36.4,-37.5,-44.6,-29.6,2.9,90.7,163.1,164.8,196.9,673.7,-82.7,1.2,891.7,284.97058621276534,347.6,84.0,84.0,86.0,86.0,41.04,41.04,239.99,239.99,45,284.96703991045894,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,84.0,84.0,86.0,86.0,41.04,41.04,567.0,58.0,0.0,-2.0,0.0,239.99,239.99,,,,,,,212.75,-49.06,False
161,PGR,Property & Casualty Insurance,128.3,42.1,-3.8,-10.9,-14.0,-10.3,-21.1,-28.1,-22.2,-0.6,19.9,128.3,319.6,-10.0,1.4,491.3,271.7811961500937,279.0,107.0,107.0,110.0,110.0,45.89,45.89,241.49,241.49,-80,-156.47506500390955,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,107.0,107.0,110.0,110.0,45.89,45.89,401.0,40.0,0.0,25.0,0.0,241.49,241.49,,,,,,,248.17,-21.62,False
162,GILD,Biotechnology,-7.5,59.8,0.2,-9.7,-11.9,-5.6,-0.9,21.3,26.6,38.2,33.7,-7.5,46.8,-87.0,1.2,0.0,-22.428398838353438,143.2,208.0,208.0,218.0,218.0,32.71,32.71,244.01,244.01,13,-22.41177328104403,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,208.0,208.0,218.0,218.0,32.71,32.71,268.0,4.0,0.0,-4.0,0.0,244.01,244.01,,,,,,,157.29,-13.4,False
163,457480.KS,Automobile Manufacturers,45.6,55.8,-0.3,4.1,5.8,5.4,22.3,42.1,45.6,,,45.6,24.9,-57.4,1.5,0.0,-22.355344300264562,87.3,313.0,313.0,162.0,162.0,17.5,17.5,245.05,245.05,-4,-22.355344300190584,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,313.0,313.0,162.0,162.0,17.5,17.5,104.0,0.0,26.0,0.0,0.0,245.05,245.05,,,,,,,25895.0,-3.69,False
164,MCK,Healthcare Distribution,134.9,54.7,-2.3,-20.1,-22.8,-21.4,-19.6,-12.8,-8.7,31.0,100.7,134.9,285.1,-46.0,1.1,341.8,118.48739826208232,285.6,103.0,103.0,107.0,107.0,38.33,38.33,245.13,245.13,-41,-172.00044340378696,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,103.0,103.0,107.0,107.0,38.33,38.33,475.0,58.0,0.0,0.0,0.0,245.13,245.13,,,,,,,999.0,-24.23,False
165,NEM,Gold Mining,41.3,63.0,-0.3,-12.3,-15.9,-5.0,21.4,65.8,83.2,60.3,44.0,41.3,127.4,-105.8,1.6,7.8,-31.74199763152259,192.0,158.0,158.0,166.0,166.0,37.6,37.6,246.4,246.4,-45,-31.72809690452771,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,158.0,158.0,166.0,166.0,37.6,37.6,204.0,4.0,0.0,25.0,0.0,246.4,246.4,,,,,,,134.88,-19.76,False
166,CTAS,Commercial Services,61.1,28.1,-1.2,-8.6,-14.7,-15.5,-27.6,-35.5,-36.6,-27.0,-15.2,61.1,229.6,-4.0,1.4,531.9,404.27531099561395,211.8,140.0,140.0,145.0,145.0,46.44,46.44,247.54,247.54,-37,-183.2207569488221,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,140.0,140.0,145.0,145.0,46.44,46.44,430.0,58.0,0.0,-4.0,0.0,247.54,247.54,,,,,,,209.08,-17.23,False
167,NDAQ,Financial Exchanges,15.7,31.5,-3.5,-6.7,-8.6,-9.1,-12.7,-7.9,-2.7,-12.3,-6.8,15.7,76.6,-11.7,1.4,132.4,60.21317631137862,166.4,178.0,178.0,185.0,185.0,62.33,62.33,247.83,247.83,-54,-31.264478145135485,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,178.0,178.0,185.0,185.0,62.33,62.33,314.0,14.0,0.0,0.0,0.0,247.83,247.83,,,,,,,101.79,-10.6,False
168,LIN,Industrial Gases,14.3,29.9,-9.4,-9.7,-7.4,-0.1,-7.0,-15.2,-24.1,-23.6,-18.4,14.3,97.5,-20.7,1.5,109.2,99.94744448694654,165.0,179.0,179.0,186.0,186.0,87.85,87.85,249.65,249.65,-30,26.347444486946543,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,179.0,179.0,186.0,186.0,87.85,87.85,247.0,4.0,0.0,0.0,0.0,249.65,249.65,,,,,,,521.28,-3.7,False
169,JOBY,Airports & Air Services,13.5,27.0,7.3,30.9,20.3,0.6,-2.0,34.9,31.8,26.0,,13.5,149.0,-87.6,1.7,0.0,-70.6227842366972,81.8,328.0,328.0,187.0,187.0,27.75,27.75,250.05,250.05,96,-70.60431084770818,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,328.0,328.0,187.0,187.0,27.75,27.75,92.0,0.0,11.0,-6.0,0.0,250.05,250.05,,,,,,,19.98,-38.44,False
170,SYF,Consumer Finance,20.3,50.5,-2.6,-10.5,-9.2,-13.2,-11.7,-5.2,14.2,18.2,32.2,20.3,104.4,-64.4,1.3,93.0,27.30864433062679,171.0,177.0,177.0,184.0,184.0,42.21,42.21,250.06,250.06,-13,-47.0053840900388,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,177.0,177.0,184.0,184.0,42.21,42.21,348.0,22.0,0.0,0.0,0.0,250.06,250.06,,,,,,,88.77,-19.49,False
171,IBM,IT Consulting & Other Services,-3.4,50.6,4.6,3.4,-3.1,-11.1,-14.2,-6.2,3.8,21.4,26.1,-3.4,67.4,-74.9,1.2,0.0,15.026080780959498,147.3,199.0,199.0,207.0,207.0,46.13,46.13,250.93,250.93,140,-54.748654821826726,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,199.0,199.0,207.0,207.0,46.13,46.13,257.0,18.0,0.0,-4.0,0.0,250.93,250.93,,,,,,,324.9,-18.68,False
172,DVA,Healthcare,-18.1,66.0,-3.3,20.5,32.1,42.8,31.6,13.7,15.5,13.1,8.5,-18.1,29.9,-109.4,2.1,0.0,-14.824874259019898,132.6,224.0,224.0,236.0,236.0,41.91,41.91,251.91,251.91,-26,753.7227691565906,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,224.0,224.0,236.0,236.0,41.91,41.91,50.0,0.0,0.0,25.0,0.0,251.91,251.91,,,,,,,202.69,-2.76,False
173,IRDM,Satellite Communications,29.6,45.7,2.7,44.8,85.4,126.8,112.5,81.6,41.5,-1.0,-17.8,29.6,235.3,-142.6,3.4,-174.6,-64.92134453327404,180.3,170.0,170.0,178.0,178.0,50.29,50.29,252.59,252.59,16,469.7410972784278,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,170.0,170.0,178.0,178.0,50.29,50.29,12.0,0.0,0.0,0.0,0.0,252.59,252.59,,,,,,,52.25,-1.89,False
174,UAL,Industrials,-43.1,48.8,15.4,12.7,6.8,4.7,8.9,26.9,45.5,53.0,29.1,-43.1,37.9,-119.5,1.3,0.0,-60.33786938078215,107.6,271.0,271.0,291.0,291.0,34.22,34.22,253.37,253.37,149,-16.61529375360181,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,271.0,271.0,291.0,291.0,34.22,34.22,114.0,0.0,0.0,-6.0,0.0,253.37,253.37,,,,,,,119.21,-3.48,False
175,CHRW,Trucking,-5.6,59.9,-0.9,-8.4,-12.8,-7.0,16.8,37.7,44.8,32.6,22.8,-5.6,52.0,-90.7,1.7,0.0,-38.67923129572882,145.1,204.0,204.0,213.0,213.0,48.23,48.23,254.78,254.78,45,4961.320768704271,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,204.0,204.0,213.0,213.0,48.23,48.23,203.0,4.0,0.0,0.0,0.0,254.78,254.78,,,,,,,203.34,-13.74,False
176,VTR,Healthcare REITs,-5.8,61.5,-9.7,-8.9,-6.4,-2.8,2.8,10.3,21.9,26.4,22.0,-5.8,33.5,-67.0,1.4,0.0,-14.184781392601373,144.9,205.0,205.0,214.0,214.0,26.08,26.08,254.83,254.83,-14,-8.884746067504667,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,205.0,205.0,214.0,214.0,26.08,26.08,212.0,4.0,0.0,25.0,0.0,254.83,254.83,,,,,,,90.99,-5.71,False
177,PKG,Packaging & Containers,8.6,33.9,-0.3,-8.3,-10.1,-5.9,-8.0,-14.6,-13.1,-6.4,3.2,8.6,85.1,-30.1,1.3,81.8,73.12130086498134,159.3,187.0,187.0,195.0,195.0,84.22,84.22,254.87,254.87,44,73.05009424556033,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,187.0,187.0,195.0,195.0,84.22,84.22,290.0,4.0,0.0,-6.0,0.0,254.87,254.87,,,,,,,249.51,-12.57,False
178,NTRS,Custody Banks & Asset Management,-17.7,64.6,-1.9,0.7,3.2,9.6,16.6,37.5,52.5,34.1,19.3,-17.7,22.7,-90.2,1.5,0.0,-36.19385933783816,133.0,222.0,222.0,234.0,234.0,57.21,57.21,255.26,255.26,6,1652.1891486397244,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,222.0,222.0,234.0,234.0,57.21,57.21,119.0,0.0,0.0,0.0,0.0,255.26,255.26,,,,,,,173.185,-2.79,False
179,BX,Asset Management,179.7,32.5,-1.9,-13.2,-15.1,-22.2,-33.3,-43.3,-46.2,-46.2,-4.2,179.7,591.0,-17.7,1.3,1036.9,730.827221190989,330.4,92.0,92.0,94.0,94.0,46.44,46.44,255.59,255.59,4,727.1514483972609,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,92.0,92.0,94.0,94.0,46.44,46.44,473.0,58.0,0.0,25.0,0.0,255.59,255.59,,,,,,,189.88,-38.84,False
180,MELI,Internet Retail,105.6,20.7,0.7,-14.8,-18.3,-23.8,-37.1,-40.4,-44.4,-43.2,-43.8,105.6,549.4,-11.6,1.4,1194.7,925.619642342764,256.3,118.0,118.0,120.0,120.0,66.05,66.05,261.65,261.65,26,-580.8453311034658,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,118.0,118.0,120.0,120.0,66.05,66.05,506.0,58.0,0.0,-4.0,0.0,261.65,261.65,,,,,,,2548.5,-33.47,False
181,SOL-USD,Cryptocurrency,909.2,8.0,-0.3,-11.3,-16.1,-31.9,-51.7,-67.7,-23.0,-2.3,,909.2,11126.9,-44.7,1.5,24091.8,4985.619245776722,987.6,29.0,29.0,27.0,27.0,74.0,74.0,262.85,262.85,-40,2186.8336164393136,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,29.0,29.0,27.0,27.0,74.0,74.0,540.0,58.0,11.0,25.0,0.0,262.85,262.85,,,,,,,248.5066,-66.9,False
182,JBHT,Airlines,-18.4,63.3,5.6,9.2,13.2,25.6,49.5,42.0,21.9,1.5,-0.6,-18.4,39.4,-116.6,2.6,0.0,-40.039393982783906,132.3,225.0,225.0,238.0,238.0,76.82,76.82,263.22,263.22,25,4959.960606017216,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,225.0,225.0,238.0,238.0,76.82,76.82,63.0,0.0,0.0,-6.0,0.0,263.22,263.22,,,,,,,274.04,-0.55,False
183,RTX,Aerospace & Defense,5.6,49.3,1.4,-11.0,-15.2,-11.9,-4.9,11.4,25.7,28.9,30.7,5.6,73.4,-59.3,1.2,29.7,-17.167756332939852,156.3,190.0,190.0,198.0,198.0,36.64,36.64,263.64,263.64,8,-11.091991890585152,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,190.0,190.0,198.0,198.0,36.64,36.64,342.0,20.0,0.0,-4.0,0.0,263.64,263.64,,,,,,,214.5,-16.57,False
184,AXP,Consumer Finance,36.5,42.4,0.1,-8.4,-11.1,-16.5,-17.2,-15.5,-4.4,3.4,16.6,36.5,125.3,-28.1,1.2,185.7,84.1638240881562,187.2,164.0,164.0,172.0,172.0,38.33,38.33,265.93,265.93,-30,-72.86884580282121,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,164.0,164.0,172.0,172.0,38.33,38.33,392.0,58.0,0.0,-2.0,0.0,265.93,265.93,,,,,,,387.49,-18.68,False
185,DDOG,Software-Infrastructure,62.2,48.6,0.1,65.0,71.5,57.1,54.6,50.9,50.2,38.4,,62.2,147.3,-87.1,1.9,-80.6,-25.81849603535032,149.8,195.0,195.0,144.0,144.0,61.56,61.56,268.31,268.31,28,4974.18150396465,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,195.0,195.0,144.0,144.0,61.56,61.56,20.0,0.0,11.0,0.0,0.0,268.31,268.31,,,,,,,235.0,-4.15,False
186,KKR,Asset Management,101.9,24.1,-0.7,-13.1,-13.9,-22.6,-35.4,-47.7,-42.1,-34.0,-1.0,101.9,478.9,-17.5,1.4,1050.9,901.3833942224123,252.6,120.0,120.0,122.0,122.0,46.44,46.44,268.69,268.69,-31,765.7491999930211,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,120.0,120.0,122.0,122.0,46.44,46.44,481.0,58.0,0.0,25.0,0.0,268.69,268.69,,,,,,,152.1,-38.18,False
187,MSI,Public Safety Technology,47.1,29.8,1.2,-15.4,-15.5,-10.8,-19.4,-27.7,-28.8,-20.8,-9.1,47.1,183.0,-10.2,1.3,336.4,268.9575457692307,197.8,156.0,156.0,161.0,161.0,75.89,75.89,268.99,268.99,-14,-96.77494490083939,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,156.0,156.0,161.0,161.0,75.89,75.89,412.0,40.0,0.0,-4.0,0.0,268.99,268.99,,,,,,,490.24,-16.05,False
188,SYM,Industrial Machinery,96.8,21.3,-6.9,-24.0,-22.0,-31.6,-12.7,16.4,-6.5,91.2,,96.8,420.8,-29.7,1.7,514.8,248.26930646541263,161.3,182.0,182.0,125.0,125.0,50.88,50.88,269.03,269.03,34,214.63469373313995,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,182.0,182.0,125.0,125.0,50.88,50.88,497.0,40.0,11.0,0.0,0.0,269.03,269.03,,,,,,,87.88,-44.46,False
189,CRH,Building Materials,52.7,51.0,7.8,-13.5,-17.4,-19.7,-18.4,-15.3,-5.8,28.2,47.2,52.7,147.4,-45.2,1.2,191.7,78.8831868079438,203.4,149.0,149.0,154.0,154.0,42.78,42.78,272.23,272.23,64,78.883184744697,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,149.0,149.0,154.0,154.0,42.78,42.78,436.0,58.0,0.0,0.0,0.0,272.23,272.23,,,,,,,131.55,-18.84,False
190,DHI,Residential Construction,29.5,22.9,1.4,-7.8,-11.0,-11.7,-15.1,-25.9,-34.7,-26.2,-12.2,29.5,205.9,-22.5,1.5,279.9,311.54560371933275,180.2,171.0,171.0,179.0,179.0,80.33,80.33,272.43,272.43,89,311.35869735444857,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,171.0,171.0,179.0,179.0,80.33,80.33,361.0,40.0,0.0,-4.0,0.0,272.43,272.43,,,,,,,176.22,-16.63,False
191,DAL,Industrials,-53.4,41.9,10.8,10.8,13.3,15.9,27.3,26.4,30.9,31.9,8.6,-53.4,13.2,-100.5,1.7,0.0,-98.79941055045177,97.3,291.0,291.0,313.0,313.0,45.67,45.67,273.07,273.07,45,-77.92261083179079,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,291.0,291.0,313.0,313.0,45.67,45.67,77.0,0.0,0.0,-6.0,0.0,273.07,273.07,,,,,,,83.755,-1.51,False
192,MCHP,Semiconductors,-21.2,49.9,3.0,16.9,18.7,33.8,37.5,24.4,1.6,-15.4,-21.6,-21.2,64.3,-105.7,1.7,0.0,-43.362410737244915,129.4,231.0,231.0,246.0,246.0,78.06,78.06,273.61,273.61,2,-43.32304661681663,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,231.0,231.0,246.0,246.0,78.06,78.06,58.0,0.0,0.0,0.0,0.0,273.61,273.61,,,,,,,105.91,-9.32,False
193,MNST,Beverages - Non-Alcoholic,-12.1,59.0,0.2,7.5,2.0,5.4,10.8,20.8,8.2,2.8,-1.5,-12.1,35.7,-79.6,1.4,0.0,-28.336234134720318,138.6,214.0,214.0,224.0,224.0,83.15,83.15,277.3,277.3,-21,4971.66376586528,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,214.0,214.0,224.0,224.0,83.15,83.15,129.0,0.0,0.0,0.0,0.0,277.3,277.3,,,,,,,89.85,-2.07,False
194,CEG,Electric Utilities,90.6,30.8,-4.1,-12.2,-13.6,-21.4,-25.0,-16.2,19.1,,,90.6,236.9,0.0,1.3,475.2,284.8640928560316,149.8,195.0,195.0,130.0,130.0,29.74,29.74,277.54,277.54,101,284.8639952443882,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,195.0,195.0,130.0,130.0,29.74,29.74,449.0,58.0,26.0,0.0,0.0,277.54,277.54,,,,,,,412.7,-30.63,False
195,AME,Electronic Instruments & Controls,3.0,36.2,-2.9,-9.5,-10.8,-5.5,-1.8,-3.6,-11.1,-13.4,-13.8,3.0,46.1,-21.9,2.0,18.4,13.20030350829817,153.7,193.0,193.0,202.0,202.0,87.74,87.74,278.29,278.29,21,13.20030350738867,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,193.0,193.0,202.0,202.0,87.74,87.74,264.0,4.0,0.0,-2.0,0.0,278.29,278.29,,,,,,,243.18,-7.29,False
196,CFG,Banks - Regional,-20.6,43.2,-4.0,-10.0,-8.9,-3.1,6.4,15.7,33.1,13.9,10.5,-20.6,47.4,-71.4,1.6,0.0,-50.06509391607795,130.1,230.0,230.0,245.0,245.0,56.07,56.07,279.37,279.37,45,4949.934906083922,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,230.0,230.0,245.0,245.0,56.07,56.07,214.0,4.0,0.0,0.0,0.0,279.37,279.37,,,,,,,68.79,-9.27,False
197,456680.KS,Asset Management,43.5,61.8,-9.2,-12.8,-0.4,0.2,24.4,54.9,43.5,,,43.5,33.0,-88.2,1.4,0.0,-25.04467823697855,85.3,320.0,320.0,163.0,163.0,19.46,19.46,281.21,281.21,-23,-25.044678226352193,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,320.0,320.0,163.0,163.0,19.46,19.46,147.0,0.0,26.0,25.0,0.0,281.21,281.21,,,,,,,12985.0,-13.09,False
198,DRI,Restaurants,-1.4,47.1,-1.5,-3.3,-5.7,0.3,-7.5,-4.5,-10.9,-8.8,-2.6,-1.4,62.3,-57.3,1.4,0.0,12.958732472899046,149.3,198.0,198.0,206.0,206.0,93.32,93.32,282.62,282.62,39,-19.10812640193832,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,198.0,198.0,206.0,206.0,93.32,93.32,218.0,4.0,0.0,0.0,0.0,282.62,282.62,,,,,,,220.65,-7.33,False
199,XRP-USD,Cryptocurrency,60.1,12.3,-1.0,-13.9,-17.6,-31.0,-49.5,-12.0,11.9,22.4,76.7,60.1,898.4,-75.3,1.5,2349.4,1481.9636636598884,175.8,173.0,173.0,147.0,147.0,38.45,38.45,284.65,284.65,-67,327.5516289355221,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,173.0,173.0,147.0,147.0,38.45,38.45,541.0,58.0,0.0,25.0,0.0,284.65,284.65,,,,,,,3.0993,-57.87,False
200,COR,Biotechnology,59.8,37.2,-4.6,-23.8,-29.9,-31.1,-31.1,-26.3,-27.4,-9.6,25.8,59.8,218.4,-33.7,1.2,402.0,180.9435660531592,210.5,142.0,142.0,149.0,149.0,54.78,54.78,286.33,286.33,17,-179.4936432770839,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,142.0,142.0,149.0,149.0,54.78,54.78,547.0,58.0,0.0,0.0,0.0,286.33,286.33,,,,,,,377.54,-29.09,False
