Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Expected_Return_Rank,Dynamic_Expected_Return_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return
112,ED,Utilities,-76.4,10.4,2.4,5.0,1.7,-4.9,6.0,-13.8,-41.4,6.2,-56.7,-76.4,25.9,-88.3,2.0,0.0,-325.1,50.1,107.0,107.0,86.0,115.0,79,185.0,44,-79.60000000000002
113,INTC,Technology,-94.5,31.1,-4.5,24.0,16.1,86.0,108.4,-30.0,15.7,-49.6,-95.6,-94.5,37.8,-154.3,2.6,0.0,-181.8,31.9,115.0,116.0,86.0,110.0,78,185.4,53,-19.700000000000017
114,DD,Basic Materials,-66.3,32.5,3.0,7.5,27.9,31.3,27.3,11.6,-10.7,-9.8,-37.1,-66.3,16.9,-106.3,2.1,0.0,-121.8,60.1,101.0,102.0,86.0,104.0,88,187.4,58,84.60000000000001
115,DLTR,Consumer Defensive,-95.9,26.9,-6.2,7.9,26.1,5.3,73.7,-31.3,-69.6,-36.3,-80.8,-95.9,37.6,-145.0,1.9,0.0,-143.6,30.6,116.0,118.0,86.0,107.0,81,187.8,-5,-122.39999999999999
116,VTR,Real Estate,-53.3,32.4,1.0,-2.1,8.0,6.9,19.8,31.4,5.3,29.5,-41.5,-53.3,21.7,-89.3,1.7,0.0,-116.0,73.1,97.0,98.0,86.0,103.0,95,192.4,-64,-112.4
117,WBD,Communication Services,-65.2,32.2,0.5,-2.0,31.9,107.5,179.9,196.6,132.0,-39.0,-42.5,-65.2,138.9,-162.2,2.9,0.0,-239.1,61.2,100.0,101.0,86.0,113.0,90,192.6,37,-95.4
118,EIX,Utilities,-107.8,9.8,-0.4,2.8,5.9,12.7,3.8,-33.7,-54.3,-25.9,-56.8,-107.8,17.5,-121.4,2.0,0.0,-443.1,18.6,119.0,121.0,86.0,117.0,81,193.0,49,-267.6
119,HST,Real Estate,-89.5,17.0,2.1,3.9,12.5,8.7,3.6,-28.5,-37.9,2.0,-65.1,-89.5,14.1,-110.7,2.8,0.0,-257.8,37.0,112.0,113.0,86.0,114.0,86,193.8,79,490.09999999999997
120,JKHY,Technology,-82.1,17.3,-2.2,-0.1,17.0,-4.2,-3.4,-23.9,-55.3,-38.9,-88.0,-82.1,56.3,-111.0,2.2,0.0,-183.0,44.3,109.0,110.0,86.0,111.0,92,197.4,42,-59.5
121,PEP,Consumer Defensive,-98.6,5.3,-0.6,0.7,-5.6,-6.2,-9.3,-43.2,-68.0,-47.6,-79.3,-98.6,22.4,-105.4,2.6,0.0,-501.5,27.8,118.0,120.0,86.0,118.0,90,202.0,53,-214.0
122,DIS,Communication Services,-123.7,3.9,-0.7,-1.7,-2.7,-15.6,-7.5,-9.2,-41.5,-80.2,-104.6,-123.7,29.7,-129.9,2.1,0.0,-2099.4,2.7,120.0,122.0,86.0,122.0,95,209.4,90,-733.1000000000001
123,GEV,Industrials,91.9,63.4,3.9,-2.6,-0.3,-22.9,-10.1,91.9,91.9,91.9,91.9,91.9,151.6,-11.5,1.3,97.2,,132.6,59.0,41.0,39.0,,84,,97,
124,491010.KS,Unknown,16.9,59.9,12.2,10.4,0.4,11.7,9.2,16.9,16.9,16.9,16.9,16.9,39.1,-16.3,1.6,3.4,,53.1,105.0,57.0,57.0,,70,,95,
