Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Divergence_Rank,Penalty,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend
165,WDC,Data Storage Devices,906.4,100.0,1.6,30.2,53.3,112.5,343.8,582.0,787.3,926.5,966.7,906.4,906.8,-100.9,1.8,120.7,-8.2,1050.1,18.0,18.0,45.11,233.71,-28,0.8000000000000007,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
166,AME,Electronic Instruments & Controls,21.1,62.8,1.8,-2.0,-3.3,2.2,6.4,5.3,-1.4,-2.3,-0.5,21.1,46.1,-21.9,2.0,10.5,17.465758314903656,164.1,176.0,182.0,74.61,234.01,44,11.465758314903656,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
167,AIZ,Insurance - Property & Casualty,5.2,32.1,-1.3,-2.0,-4.1,-3.9,-3.3,-6.5,-5.4,-8.3,-6.1,5.2,67.4,-23.8,1.4,48.4,0.8796994327871095,148.2,194.0,202.0,55.33,234.53,11,-34.8203005672129,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
168,CPRT,Specialty Business Services,-40.9,1.4,1.2,-4.4,-12.1,-17.0,-33.0,-51.2,-65.7,-73.2,-83.1,-40.9,215.5,-44.1,2.2,0.0,5000.0,102.1,276.0,295.0,86.58,238.98,15,-9096.0,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
169,DHI,Residential Construction,35.4,25.4,-4.9,-5.1,-8.3,-8.9,-12.2,-22.7,-31.1,-22.0,-7.4,35.4,205.9,-22.5,1.4,261.9,0.04131439935861839,178.4,167.0,172.0,80.33,241.53,-27,-216.2586856006414,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
170,ATO,Natural Gas Utilities,5.2,60.2,-12.8,-9.3,-6.1,-3.7,-4.2,1.0,3.1,9.4,4.3,5.2,44.9,-54.0,1.3,22.8,1.8914541902166795e-07,148.2,194.0,202.0,35.65,242.25,5,-0.599999810854581,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
171,EQT,Oil & Gas E&P,7.9,53.8,-6.2,-12.6,-12.2,-9.7,-11.8,-2.4,-7.3,9.0,81.2,7.9,112.9,-116.6,1.2,65.1,0.00894534173024108,150.9,192.0,199.0,54.22,242.42,2,-9.091054658269758,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
172,GLD,Gold (ETF),65.8,88.2,-4.6,1.7,10.0,19.1,29.4,52.4,64.6,77.9,73.2,65.8,82.5,-58.5,1.5,1.3,-0.00025292919782070257,190.8,153.0,142.0,29.22,244.42,-3,8.199747070802179,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
173,ACHR,Aerospace & Defense,-34.3,10.3,2.1,7.2,-5.6,-17.3,-33.9,-16.0,-18.8,-24.5,,-34.3,137.3,-87.4,1.5,0.0,5000.0,27.8,454.0,278.0,60.0,244.6,95,4962.1,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
174,BKR,Oil & Gas Equipment & Services,52.0,81.0,-16.7,-7.6,-4.0,8.7,21.7,29.3,33.6,57.9,101.1,52.0,84.9,-85.4,1.3,11.8,-8.88221663863471e-05,195.0,149.0,155.0,31.42,244.82,-12,2.0999111778336137,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
175,ALL,Insurance - Property & Casualty,0.4,49.7,-6.6,-4.9,-3.5,-2.6,-7.0,-8.9,0.3,3.9,3.7,0.4,53.0,-50.7,1.3,34.1,2.0682786415554557e-05,143.4,198.0,206.0,42.77,246.77,2,-13.399979317213585,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
176,C,Diversified Banks,95.4,89.1,0.4,0.0,4.3,8.7,21.0,43.5,75.1,94.1,98.8,95.4,114.7,-58.5,1.2,43.8,-0.295100271678375,238.4,115.0,121.0,29.22,246.82,-21,0.10489972832162503,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
177,TXN,Semiconductors,86.7,99.4,3.8,18.3,23.6,42.9,43.8,37.0,33.7,25.6,33.8,86.7,87.8,-54.4,2.1,-0.8,12.388498342586029,230.4,123.0,129.0,34.95,249.95,51,9.588498342586028,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,
178,LII,HVAC Equipment,-17.0,22.1,-2.3,0.1,-3.3,-2.1,-13.3,-25.3,-25.1,-8.5,-15.6,-17.0,101.7,-50.5,1.6,0.0,26.733338489384845,126.0,224.0,240.0,71.67,251.47,2,-127.06666151061516,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
179,MCO,Credit Rating & Analytics,-9.1,9.8,-2.7,-4.3,-9.0,-11.3,-17.4,-23.4,-26.6,-31.4,-38.8,-9.1,88.4,-19.7,1.4,0.0,73.72225642796026,133.9,214.0,228.0,85.68,251.48,0,-239.17774357203973,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
180,CMG,Restaurants,-35.9,5.7,-0.5,-5.2,-11.9,-11.2,-28.0,-50.7,-64.1,-71.7,-75.1,-35.9,293.4,-55.3,1.7,0.0,503.93851862763626,107.1,259.0,280.0,86.71,253.11,7,-1813.2614813723635,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
181,IR,Industrial Machinery,-31.0,1.0,1.0,-8.5,-14.2,-11.7,-16.8,-31.8,-40.1,-38.9,-35.8,-31.0,89.2,-46.0,1.8,0.0,1620.9651573335361,86.2,303.0,273.0,86.64,253.24,5,-2165.3348426664643,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
182,NTAP,Diversified Technology,-2.9,24.9,-1.2,-0.8,4.4,0.3,-2.8,-13.4,-12.8,-12.6,-6.7,-2.9,108.6,-39.4,1.6,0.0,67.56600473244468,140.1,202.0,211.0,92.69,253.49,19,-20.833995267555323,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,
183,ETR,Electric Utilities,39.7,75.7,-10.9,-9.2,-2.1,4.0,7.9,25.0,42.4,46.1,37.6,39.7,72.9,-62.1,1.2,25.0,-0.004656461005883516,182.7,162.0,169.0,26.76,253.76,-19,3.3953435389941165,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
184,COF,Diversified Banks,-4.0,33.7,-1.9,-4.2,-8.6,-14.6,-19.1,-14.5,-5.0,-6.6,6.5,-4.0,92.5,-52.5,1.3,0.0,0.882787745107829,139.0,206.0,216.0,64.22,254.42,9,-43.61721225489217,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
185,MA,Data Processing & Outsourced Services,-19.1,3.8,3.8,-5.1,-8.1,-11.9,-20.9,-25.6,-31.9,-35.9,-49.6,-19.1,99.1,-23.8,1.6,0.0,3518.193345102776,123.9,227.0,244.0,113.42,254.62,10,-852.0066548972236,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
186,315960.KS,Dividend,338.2,100.0,3.8,25.0,28.8,65.0,147.9,213.9,244.5,286.7,332.0,338.2,302.2,-74.4,1.7,22.6,-7.3,430.6,58.0,55.0,45.67,257.07,-28,0.7000000000000002,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,
187,PSX,Oil & Gas Refining & Marketing,35.3,60.9,-6.4,-9.3,-0.2,8.4,16.1,10.3,4.6,29.2,46.7,35.3,106.9,-74.9,1.4,7.8,2.3460848749105985e-10,179.0,166.0,173.0,57.11,257.31,1,-7.999999999765391,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
188,LIN,Industrial Gases,17.7,32.7,-9.3,-8.0,-5.7,1.5,-5.2,-13.1,-21.7,-20.8,-15.3,17.7,97.5,-20.7,1.5,101.7,0.7682080910928107,160.7,182.0,188.0,86.83,258.03,-6,-64.53179190890718,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
189,SO,Electric Utilities,48.0,55.1,-9.3,-10.3,-8.2,-6.3,-11.5,-14.8,-14.7,-7.7,4.4,48.0,116.9,-35.5,1.2,138.2,4.4724818988754213e-13,191.7,151.0,158.0,75.33,258.53,-50,-46.699999999999555,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
190,BRK-B,Diversified Financial Services,-47.9,3.1,2.6,-6.7,-8.2,-9.7,-16.6,-22.1,-26.7,-27.7,-29.6,-47.9,42.5,-50.6,2.5,0.0,3960.1328090014276,95.1,287.0,309.0,94.59,259.19,93,3939.7328090014275,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
191,AFL,Insurance - Life,3.8,46.3,-1.7,-4.5,-4.5,-3.9,-6.8,-12.6,-12.3,-0.6,9.4,3.8,67.0,-50.0,1.4,51.7,0.4332055804911577,146.8,197.0,204.0,79.78,262.98,6,-31.86679441950884,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
192,UBER,Internet Services & Infrastructure,-5.5,24.0,3.7,1.0,-1.8,-8.6,-18.9,-18.7,-16.0,9.0,-5.5,-5.5,67.6,-71.0,1.4,0.0,8.142173082496203,82.1,316.0,221.0,59.72,263.32,27,-38.3578269175038,EARLY_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,
193,FER,Infrastructure,50.3,75.8,0.6,-3.6,-5.6,-2.1,6.5,24.7,34.9,58.5,54.5,50.3,84.6,-59.5,1.3,34.4,-2.878308213395469,193.3,150.0,156.0,20.66,264.26,-34,-0.8783082133954689,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
194,DOV,Diversified Machinery,9.8,48.8,-9.0,-4.4,-3.2,3.2,6.0,-1.1,-3.2,-11.1,-11.7,9.8,62.8,-40.4,2.0,6.9,0.00031331484020360523,152.7,188.0,195.0,68.38,266.98,-2,-9.199686685159795,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
195,IBM,IT Consulting & Other Services,-30.5,31.5,-3.1,-9.2,-14.7,-21.7,-25.0,-19.2,-12.3,0.4,1.1,-30.5,67.4,-74.9,1.2,0.0,1.1333191375832097,112.4,250.0,270.0,59.22,267.42,18,-21.96668086241679,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
196,COIN,Financial Data & Stock Exchanges,-4.7,13.1,-0.8,-0.4,-1.0,-15.9,-32.1,-36.9,-12.4,-2.5,,-4.7,213.9,-58.5,1.6,0.0,65.21548771165114,53.9,389.0,218.0,67.83,268.23,-7,-447.9845122883489,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
197,AON,Insurance Brokers,-69.6,2.7,2.7,-7.4,-11.0,-13.8,-22.3,-30.8,-42.9,-55.3,-64.5,-69.6,64.2,-73.0,2.7,0.0,5000.0,73.4,335.0,356.0,93.56,269.96,63,4893.0,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
198,WRB,Property & Casualty Insurance,24.2,32.3,-3.9,-6.5,-9.3,-11.5,-18.7,-17.1,-14.6,-8.0,-0.2,24.2,107.3,-27.7,1.4,192.8,3.4200186136816145e-08,167.9,173.0,180.0,84.78,270.18,-35,-88.29999996579981,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
199,ACGL,Insurance - Diversified,-2.0,30.0,-1.1,-6.7,-8.2,-6.6,-10.8,-22.3,-29.4,-9.2,1.9,-2.0,110.1,-49.5,1.4,0.0,4.029335114721525,141.0,201.0,209.0,89.22,270.62,-14,-105.47066488527848,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
200,SNA,Tools & Accessories,-2.4,55.6,-0.8,-3.5,-3.5,0.9,1.8,0.6,-4.1,2.6,14.9,-2.4,29.6,-41.8,1.4,0.0,0.0021247492965486454,141.3,199.0,210.0,69.67,272.47,27,-0.09787525070345136,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
201,NVO,Biotechnology,-75.7,4.0,0.7,8.4,1.0,-5.9,-23.4,-54.6,-75.1,-82.1,-78.3,-75.7,389.4,-94.8,2.4,0.0,1974.074967136939,67.2,354.0,373.0,80.11,275.31,16,-2626.625032863061,STRONG_UP,LOWER,NEUTRAL,S0_NEUTRAL,,,,
202,ROK,Industrial Machinery,41.1,71.6,21.5,9.2,5.7,7.5,14.1,24.4,15.3,9.5,16.9,41.1,70.8,-33.7,1.6,7.6,-1.5209184829795612,184.0,161.0,168.0,27.46,275.46,-12,4.679081517020439,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,
203,SHW,Household & Personal Care Products,-46.9,2.7,2.7,-6.3,-11.2,-11.2,-18.5,-27.1,-33.3,-42.9,-52.1,-46.9,77.6,-50.0,2.0,0.0,364.4036834143057,96.8,283.0,306.0,97.83,277.43,2,-1304.7963165856943,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
204,CCEP,Beverages - Non-Alcoholic,-7.1,45.4,-5.0,-6.4,-9.6,-6.6,-9.4,-4.2,-2.9,7.1,4.0,-7.1,51.9,-55.5,1.3,0.0,0.0,135.9,213.0,226.0,54.78,279.18,-5,0.2,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
205,EBAY,Internet Retail,52.9,90.2,1.6,1.7,6.2,12.2,14.0,34.7,56.2,51.0,49.3,52.9,66.0,-62.2,1.4,17.8,-2.4145515664230355,195.9,147.0,153.0,36.22,279.42,-29,1.7854484335769647,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,
206,INTU,Application Software,-71.7,2.9,0.3,-7.8,-11.7,-25.9,-42.4,-53.7,-65.5,-78.1,-87.2,-71.7,209.6,-79.9,2.0,0.0,3659.014976831598,71.3,341.0,362.0,93.87,281.07,16,528.6149768315977,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
207,PNR,Industrials,-68.4,1.2,1.2,-9.9,-18.7,-23.7,-31.0,-35.3,-37.3,-36.0,-38.4,-68.4,34.9,-69.1,1.4,0.0,87.11766202143508,75.3,330.0,353.0,69.29,281.29,-7,-710.3823379785649,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
208,MRSH,Financials,-77.5,2.0,2.0,-8.3,-12.9,-14.3,-26.5,-40.4,-52.5,-62.3,-68.8,-77.5,65.4,-80.0,2.9,0.0,2635.633308391682,65.4,360.0,379.0,86.54,282.94,13,574.7333083916819,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
209,BSX,Medical Devices,-97.9,1.2,1.2,-10.9,-25.0,-35.8,-49.2,-57.4,-60.9,-60.1,-75.1,-97.9,89.6,-99.6,1.6,0.0,2838.3626215903223,45.1,416.0,436.0,64.78,282.98,2,-1511.737378409678,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
210,IDXX,Veterinary Diagnostics,-18.3,7.5,-0.7,-5.5,-12.7,-17.0,-16.3,-11.2,-24.9,-43.1,-53.4,-18.3,217.2,-37.2,1.7,0.0,33.96749785501891,124.7,225.0,242.0,105.9,283.1,13,-60.53250214498109,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
211,ARM,Semiconductors,62.3,44.4,-0.9,12.7,45.7,48.4,43.4,39.0,,,,62.3,125.1,-70.9,2.3,-41.1,0.9184148579308472,94.7,288.0,146.0,17.5,283.5,30,-10.581585142069153,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
212,BRO,Insurance Brokers,-82.9,1.8,1.8,-11.1,-18.2,-25.4,-42.4,-58.1,-67.4,-76.0,-84.5,-82.9,163.4,-92.1,2.5,0.0,4962.213867896944,60.1,374.0,393.0,86.36,283.56,4,-3301.6861321030556,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
213,ADA-USD,Cryptocurrency,-26.2,0.8,0.3,3.2,-3.4,-20.6,-48.4,-62.5,-73.3,-102.3,-35.7,-26.2,3485.6,-69.7,1.7,0.0,5000.0,82.9,314.0,264.0,133.62,287.42,25,-23776.4,EARLY_UP,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
214,SATS,Communication,216.0,89.1,1.3,-3.7,-0.1,18.8,149.0,288.8,409.4,402.0,333.7,216.0,260.9,-145.8,1.7,25.2,-536.1468710782881,359.7,70.0,73.0,45.71,288.31,-49,-509.8468710782881,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,
215,TSCO,Specialty Retail,-76.2,0.0,0.0,-22.3,-32.7,-38.3,-48.2,-59.8,-69.8,-81.4,-82.1,-76.2,112.2,-89.1,1.4,0.0,4307.35125,67.5,353.0,375.0,98.31,288.51,-6,-2576.2487500000007,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
216,PDD,Technology,-23.9,5.5,-0.1,-5.8,-6.4,-13.9,-20.5,-32.9,-43.4,-43.7,-40.9,-23.9,465.0,-71.0,1.4,0.0,774.233587748186,75.5,329.0,259.0,115.41,289.61,14,-8.566412251813972,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
217,COP,Oil & Gas,11.5,33.3,-8.7,-15.2,-7.8,3.8,5.1,-6.6,-22.2,-21.0,12.1,11.5,179.6,-71.5,1.4,18.2,5.275111906012848e-05,154.5,187.0,193.0,90.45,289.85,-26,-38.99994724888094,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
218,CHRW,Trucking,-3.5,61.3,-8.4,-7.4,-11.7,-6.0,17.3,37.9,44.9,33.1,23.8,-3.5,52.0,-90.7,1.8,0.0,-0.0006425298602075738,139.4,203.0,212.0,48.23,290.23,86,29.799357470139793,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
219,DRI,Restaurants,-5.0,44.0,-2.6,-4.8,-7.1,-1.3,-8.9,-6.2,-12.4,-10.7,-5.4,-5.0,62.3,-57.3,1.4,0.0,0.2136671810030947,138.0,209.0,220.0,94.34,290.74,21,-12.186332818996906,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
220,MLM,Building Materials,-13.3,20.9,-7.7,-7.6,-11.6,-10.9,-12.4,-16.7,-23.3,-20.9,-14.0,-13.3,79.9,-37.7,1.2,0.0,2.6599033790545437,129.7,219.0,234.0,101.39,292.59,5,-51.84009662094546,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
221,FANG,Oil & Gas E&P,-1.7,52.3,-12.2,-10.8,-1.7,7.8,12.3,-4.4,-13.6,-5.2,50.5,-1.7,98.2,-109.7,1.4,0.0,0.00021412595274651584,141.3,199.0,208.0,87.69,292.89,64,-9.099785874047253,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,
222,ONDO-USD,Decentralized Finance,-62.7,4.0,1.9,23.0,23.3,-2.2,-37.8,-65.4,,,,-62.7,250.6,-121.4,2.3,0.0,5000.0,-36.2,551.0,336.0,78.58,294.18,39,3791.4,STRONG_UP,LOWER,MOMENTUM_UP,S0_NEUTRAL,,,,
223,NVR,Residential Construction,-75.4,0.0,0.0,-12.7,-19.7,-22.3,-30.8,-44.5,-54.5,-58.5,-69.0,-75.4,92.0,-77.6,1.9,0.0,780.1833333333334,67.6,352.0,372.0,95.19,296.19,-3,-2289.3166666666666,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
224,QCOM,Semiconductors,8.3,36.9,8.6,23.1,24.3,15.8,12.7,-0.4,-3.8,-17.0,-18.7,8.3,125.7,-59.8,2.0,-25.4,12.128880659578083,152.0,189.0,198.0,51.94,296.34,-12,-34.571119340421916,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,
225,ERIE,Insurance Brokers,-95.5,1.0,1.0,-12.3,-19.9,-25.4,-39.6,-59.0,-68.2,-70.3,-87.4,-95.5,196.4,-98.0,2.5,0.0,3998.8049628979843,47.5,406.0,425.0,86.27,297.47,8,-3870.495037102016,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
226,LOW,Retail,-46.1,1.6,1.6,-8.2,-13.7,-12.8,-16.1,-25.5,-36.1,-48.7,-50.0,-46.1,92.6,-47.9,1.8,0.0,82.31992523277817,96.9,282.0,304.0,105.28,298.68,-20,-1299.880074767222,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
227,RTX,Aerospace & Defense,5.4,49.1,-0.3,-10.7,-14.8,-11.6,-4.9,11.0,24.9,28.0,29.8,5.4,73.4,-59.3,1.2,26.4,-4.166770218495497,149.1,193.0,200.0,36.67,299.47,-31,15.833229781504503,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,
228,WFC,Diversified Banks,-37.0,50.7,-5.0,-7.2,-9.6,-11.9,-12.0,-4.7,8.4,13.0,18.3,-37.0,15.8,-90.0,1.2,0.0,-2.84185222309386e-09,106.8,260.0,281.0,49.33,302.53,11,20.99999999715815,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
229,GILD,Biotechnology,-3.6,62.6,0.5,-7.9,-10.1,-3.8,0.9,22.8,28.3,40.1,36.0,-3.6,46.8,-87.0,1.2,0.0,-35.78037348263494,139.3,204.0,213.0,25.87,309.47,-31,-13.180373482634941,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,
230,BLK,Asset Management,-11.3,14.5,-3.3,-0.5,-4.4,-5.2,-9.6,-8.9,-7.9,-13.9,-11.7,-11.3,46.8,-21.6,1.5,0.0,0.007028900164220063,131.7,217.0,232.0,101.49,309.49,5,-38.792971099835775,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,
231,TDY,Aerospace & Defense,12.3,30.9,-2.1,-4.5,-5.9,4.6,4.2,7.9,1.3,-13.7,-27.0,12.3,109.5,-31.1,1.7,19.1,-1.3774291430191368e-05,156.1,185.0,192.0,86.84,310.24,-24,3.2999862257085697,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
232,KR,Grocery Stores,-19.8,28.4,-6.9,-10.5,-7.0,-4.8,-11.7,-9.5,-10.0,-11.4,-0.7,-19.8,65.1,-52.7,1.5,0.0,0.007031617555937441,123.2,230.0,247.0,98.71,311.51,-6,-2.1929683824440627,STRONG_DOWN,MID_RANGE,NEUTRAL,S5_TRASH,,,,
233,MO,Tobacco,-3.7,71.2,-24.9,-7.6,-4.0,4.8,2.5,11.5,22.9,27.2,33.9,-3.7,23.0,-68.4,1.3,0.0,-0.959219569961427,139.3,204.0,214.0,48.12,311.92,45,5.340780430038572,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
234,CFG,Banks - Regional,-6.2,55.3,-3.6,-3.7,-2.6,3.4,13.5,23.7,42.6,24.1,22.3,-6.2,47.4,-71.4,1.7,0.0,-0.05918755632507177,136.8,212.0,223.0,55.01,313.01,-2,30.840812443674928,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
235,DASH,Internet Retail,-7.0,16.3,-4.9,-0.9,-8.3,-18.5,-31.0,-22.3,-5.9,1.2,,-7.0,94.7,-64.4,1.4,0.0,0.00703130573304744,55.1,385.0,225.0,74.0,313.8,-27,-77.39296869426695,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
236,AEP,Electric Utilities,-31.4,35.9,-11.8,-8.4,-5.2,-1.3,1.6,8.5,11.8,2.6,-13.0,-31.4,33.7,-67.3,1.6,0.0,-4.700818934221834e-08,111.6,253.0,274.0,61.7,314.9,29,45.59999995299181,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
237,LEN,Residential Construction,-101.3,0.5,0.5,-5.6,-16.5,-23.4,-32.4,-50.6,-64.6,-71.7,-78.0,-101.3,109.4,-102.3,2.2,0.0,3802.054067571945,41.7,424.0,444.0,95.67,315.47,21,1242.454067571945,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
238,BR,Industrials,-99.1,0.5,-0.3,-9.5,-17.9,-26.7,-39.9,-49.5,-58.7,-68.1,-84.0,-99.1,60.8,-99.5,2.0,0.0,589.5589093654219,43.9,420.0,439.0,86.18,315.78,8,-882.2410906345781,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
239,VTR,Healthcare REITs,3.5,70.7,-8.3,-4.9,-2.3,1.3,7.1,15.1,27.4,32.8,29.5,3.5,33.5,-67.0,1.4,-13.4,-2.1209267999189093e-10,147.2,196.0,205.0,20.12,316.92,17,9.499999999787907,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
240,VRTX,Biotechnology,-29.6,19.5,-1.6,-8.7,-13.3,-11.6,-16.7,-28.2,-36.4,-28.5,-38.7,-29.6,96.1,-59.6,1.7,0.0,0.004641782791775501,114.1,249.0,269.0,94.77,317.37,-26,-140.69535821720822,STRONG_DOWN,LOWER,MOMENTUM_UP,S4_BOTTOMING,,,,
241,BAC,Diversified Banks,-19.2,30.4,-5.9,-3.5,-3.6,-5.7,-3.9,0.5,9.9,-2.9,-9.0,-19.2,46.0,-47.9,1.3,0.0,-5.712308727397411e-05,123.8,228.0,246.0,70.55,317.95,8,32.999942876912726,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
242,LDOS,IT Consulting & Other Services,-53.0,0.0,-5.0,-20.5,-27.1,-31.3,-34.8,-38.6,-37.0,-41.7,-58.0,-53.0,102.6,-52.6,1.4,0.0,5.521099223713482e-05,90.0,295.0,316.0,72.11,319.71,-72,-601.6999447890078,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,
243,XOM,Integrated Oil & Gas,19.1,58.1,-6.5,-12.0,-8.4,4.3,13.3,10.5,2.5,16.3,49.0,19.1,94.8,-84.9,1.5,-7.1,-2.0465829859943683e-11,162.9,177.0,183.0,32.16,319.96,7,1.9999999999795341,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,
244,PTC,Technology,-86.9,0.0,-0.2,-8.8,-13.9,-21.9,-33.1,-44.3,-55.8,-64.2,-73.6,-86.9,82.2,-86.5,2.3,0.0,375.51468472895994,56.8,381.0,401.0,102.59,319.99,11,-1267.58531527104,STRONG_DOWN,LOWER,NEUTRAL,S5_TRASH,,,,
245,TRV,Property & Casualty Insurance,-15.4,46.7,-9.3,-5.5,-5.1,-3.3,-4.9,-3.3,-1.5,1.3,2.6,-15.4,23.6,-48.7,1.4,0.0,-2.830772250602513e-15,128.4,221.0,237.0,88.72,320.12,-2,5.799999999999997,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,
