Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,Interval_Dice,Alpha_Dice,High_52W,Pct_From_52W_High,At_52W_High
140,ALL,Insurance - Property & Casualty,3.9,52.9,13.3,5.6,3.1,-1.1,-1.1,-3.5,1.8,6.1,6.5,3.9,53.0,-50.7,1.4,30.2,16.291905424892658,147.5,199.0,199.0,212.0,212.0,27.73,27.73,217.98,217.98,86,-10.32112108270034,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,199.0,199.0,212.0,212.0,27.73,27.73,260.0,0.0,0.0,0.0,0.0,217.98,217.98,,,,,,,110001111,010011110,227.62,-4.59,False
141,MSCI,Financial Index & Analytics,67.2,25.4,0.2,0.8,-1.0,-0.6,-1.0,-3.6,-20.2,-36.0,-36.6,67.2,285.4,-7.2,1.3,293.8,254.03798394776965,210.9,141.0,141.0,146.0,146.0,90.73,90.73,219.03,219.03,-20,-1.259206545758758,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,141.0,141.0,146.0,146.0,90.73,90.73,273.0,0.0,0.0,0.0,0.0,219.03,219.03,,,,,,,100000001,11111-000,644.68,-5.76,False
142,PKG,Packaging & Containers,25.3,48.3,8.5,3.8,3.7,-1.3,0.3,-0.1,-4.5,3.9,15.3,25.3,85.1,-30.1,1.3,56.1,42.855168850811346,168.9,177.0,177.0,186.0,186.0,59.22,59.22,219.22,219.22,36,-30.087868532369008,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,177.0,177.0,186.0,186.0,59.22,59.22,235.0,0.0,0.0,-6.0,0.0,219.22,219.22,,,,,,,110100111,100011100,249.51,-8.89,False
143,LYV,Entertainment,37.3,43.3,6.8,3.7,-0.6,-3.6,1.8,-3.0,7.3,2.0,4.1,37.3,117.4,-22.9,1.3,107.5,43.22763232049032,181.0,166.0,166.0,172.0,172.0,31.11,31.11,219.26,219.26,-38,5.098250223579754,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,166.0,166.0,172.0,172.0,31.11,31.11,271.0,0.0,0.0,25.0,0.0,219.26,219.26,,,,,,,100101111,111100011,173.05,-6.0,False
144,SYF,Consumer Finance,29.2,55.7,7.3,4.8,-0.9,-2.8,-7.4,-8.1,17.0,24.1,39.2,29.2,104.4,-64.4,1.3,82.9,25.026924908813957,172.9,172.0,172.0,180.0,180.0,35.1,35.1,219.5,219.5,24,-1.7990482989801002,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,172.0,172.0,180.0,180.0,35.1,35.1,342.0,0.0,0.0,0.0,0.0,219.5,219.5,,,,,,,100001111,000110111,88.77,-18.52,False
145,PM,Tobacco,28.9,69.5,9.7,4.6,5.6,0.3,1.3,0.3,28.4,35.5,50.9,28.9,67.0,-56.2,1.3,46.3,2.69619680540267,172.6,173.0,173.0,181.0,181.0,17.78,17.78,219.68,219.68,-3,0.7828243999744087,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,173.0,173.0,181.0,181.0,17.78,17.78,209.0,0.0,0.0,25.0,0.0,219.68,219.68,,,,,,,111111111,000011111,193.045,-7.54,False
146,CSCO,Communications Equipment,103.4,89.0,-11.0,-4.8,15.4,29.2,38.1,51.2,86.2,89.6,89.5,103.4,125.0,-66.9,1.5,-5.0,-9.082896704779793,247.0,122.0,122.0,125.0,125.0,36.22,36.22,220.37,220.37,-6,-1.1346685357167123,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,122.0,122.0,125.0,125.0,36.22,36.22,35.0,0.0,0.0,12.0,0.0,220.37,220.37,,,,,,,011111111,110000011,130.3656,-7.68,False
147,GEV,Electrical Equipment,165.8,59.1,-2.9,-1.8,-8.0,-7.0,10.9,27.2,,,,165.8,230.7,-7.2,1.3,182.8,43.90547653428013,189.7,159.0,159.0,101.0,101.0,20.5,20.5,220.9,220.9,-24,14.079151114789585,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,159.0,159.0,101.0,101.0,20.5,20.5,141.0,4.0,47.0,25.0,0.0,220.9,220.9,,,,,,,00011---1,--------1,1181.95,-22.15,False
148,VST,Independent Power Producers,411.5,54.8,-2.9,-2.2,-5.4,-12.9,-15.4,-25.9,70.0,253.5,343.9,411.5,796.7,-76.3,1.3,1015.4,372.6050822400538,540.1,54.0,54.0,55.0,55.0,27.2,27.2,223.85,223.85,-73,66.03925046029116,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,54.0,54.0,55.0,55.0,27.2,27.2,493.0,58.0,0.0,25.0,0.0,223.85,223.85,,,,,,,000001111,-00011111,217.1,-32.65,False
149,CCEP,Beverages - Non-Alcoholic,-0.4,51.8,17.5,7.9,5.7,-4.0,-3.1,-4.4,1.4,11.7,10.2,-0.4,51.9,-55.5,1.3,22.7,1.4758240613545541,143.3,209.0,209.0,224.0,224.0,21.3,21.3,225.2,225.2,92,0.018500231330294437,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,209.0,209.0,224.0,224.0,21.3,21.3,285.0,0.0,0.0,-4.0,0.0,225.2,225.2,,,,,,,110001110,110001111,110.9,-12.65,False
150,KMI,Oil & Gas Midstream,56.2,65.1,1.8,1.5,-0.8,-8.0,-2.9,-1.8,13.2,32.0,57.5,56.2,118.9,-59.1,1.2,94.6,27.888636293086453,199.9,147.0,147.0,154.0,154.0,28.25,28.25,226.2,226.2,-13,3.14366801972335,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,147.0,147.0,154.0,154.0,28.25,28.25,322.0,4.0,0.0,25.0,0.0,226.2,226.2,,,,,,,100001111,000011111,34.805,-9.96,False
151,CBOE,Financial Data & Stock Exchanges,47.3,58.4,6.4,4.2,-6.7,-7.8,-1.5,2.5,14.6,37.0,47.1,47.3,121.0,-55.4,1.2,69.9,15.10024371011333,190.9,156.0,156.0,163.0,163.0,21.31,21.31,227.16,227.16,-53,8.834150155773404,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,156.0,156.0,163.0,163.0,21.31,21.31,319.0,4.0,0.0,25.0,0.0,227.16,227.16,,,,,,,100011111,100001111,371.18,-21.71,False
152,ORLY,Auto Parts,49.8,48.7,5.1,3.9,-1.8,-7.7,-11.0,-17.1,-22.0,-11.4,9.3,49.8,154.4,-48.4,1.2,214.6,102.50447326710749,193.5,154.0,154.0,161.0,161.0,38.44,38.44,227.54,227.54,59,-0.61999081543307,STRONG_DOWN,MID_RANGE,MOMENTUM_UP,S4_BOTTOMING,,,,,154.0,154.0,161.0,161.0,38.44,38.44,438.0,22.0,0.0,-2.0,0.0,227.54,227.54,,,,,,,100000011,111111110,107.96,-17.11,False
153,BKR,Oil & Gas Equipment & Services,49.9,79.8,-3.1,-1.2,-3.1,-5.7,5.0,17.7,31.1,53.6,98.5,49.9,84.9,-85.4,1.3,15.4,-2.5654852889653372,193.6,153.0,153.0,160.0,160.0,31.48,31.48,227.93,227.93,-35,0.21283843334277464,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,153.0,153.0,160.0,160.0,31.48,31.48,176.0,4.0,0.0,25.0,0.0,227.93,227.93,,,,,,,000111111,000011101,70.41,-9.74,False
154,CF,Fertilizers & Agricultural Chemicals,62.7,42.9,-6.8,-5.0,-7.6,-10.3,5.2,8.4,4.4,-2.6,35.8,62.7,221.2,-55.7,1.7,103.2,40.82033054210131,206.4,143.0,143.0,149.0,149.0,45.96,45.96,228.01,228.01,-40,9.441266471336668,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,143.0,143.0,149.0,149.0,45.96,45.96,264.0,4.0,0.0,25.0,0.0,228.01,228.01,,,,,,,000111011,100111001,141.96,-23.51,False
155,RTX,Aerospace & Defense,15.3,56.5,7.3,3.8,5.4,-5.8,-6.3,-1.4,31.1,34.6,39.0,15.3,73.4,-59.3,1.2,27.6,-3.7450550202193384,158.9,187.0,187.0,196.0,196.0,28.92,28.92,230.17,230.17,27,13.592113068439273,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,187.0,187.0,196.0,196.0,28.92,28.92,298.0,4.0,0.0,-4.0,0.0,230.17,230.17,,,,,,,110001111,00001--11,214.5,-15.36,False
156,DOV,Diversified Machinery,9.9,48.9,14.6,6.2,2.8,-2.0,2.3,6.6,-2.3,-10.6,-11.4,9.9,62.8,-40.4,2.0,3.3,11.702618864241717,153.5,192.0,192.0,203.0,203.0,53.38,53.38,230.68,230.68,65,-10.959988234623001,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,192.0,192.0,203.0,203.0,53.38,53.38,196.0,0.0,0.0,-4.0,0.0,230.68,230.68,,,,,,,110110001,111100001,237.54,-6.98,False
157,NRG,Independent Power Producers,301.2,55.3,-1.4,0.1,-7.2,-18.7,-21.7,-27.5,38.7,105.1,147.1,301.2,554.2,-22.3,1.2,757.8,235.29938839646408,444.9,62.0,62.0,65.0,65.0,22.79,22.79,233.94,233.94,-28,38.49497328995423,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,62.0,62.0,65.0,65.0,22.79,22.79,535.0,58.0,0.0,25.0,0.0,233.94,233.94,,,,,,,100001111,110001111,189.96,-31.59,False
158,GNRC,Electrical Equipment,77.4,18.6,-2.0,-3.5,-0.9,6.3,31.9,38.6,44.4,3.3,-7.5,77.4,673.8,-58.8,2.4,-13.9,-25.049220405254623,221.1,135.0,135.0,140.0,140.0,51.0,51.0,237.75,237.75,-30,-16.337308005192412,STRONG_UP,LOWER,MOMENTUM_DOWN,S0_NEUTRAL,,,,,135.0,135.0,140.0,140.0,51.0,51.0,60.0,0.0,0.0,0.0,0.0,237.75,237.75,,,,,,,001111101,111100001,294.18,-11.28,False
159,MSI,Public Safety Technology,54.4,33.5,4.6,3.5,-1.9,-10.6,-6.2,-12.9,-23.7,-16.7,-3.9,54.4,183.0,-10.2,1.3,291.3,230.65415702016185,198.1,149.0,149.0,157.0,157.0,72.89,72.89,237.94,237.94,28,-40.987455545395164,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,149.0,149.0,157.0,157.0,72.89,72.89,416.0,14.0,0.0,-4.0,0.0,237.94,237.94,,,,,,,100000001,111111100,490.24,-15.54,False
160,AMZN,Internet Retail,28.6,31.4,-2.3,-1.1,-7.5,-0.7,-1.9,-4.0,-4.0,-1.9,-15.7,28.6,152.6,-27.7,1.2,119.0,81.65732995066125,172.3,174.0,174.0,182.0,182.0,48.06,48.06,238.56,238.56,-96,35.53422306768723,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,174.0,174.0,182.0,182.0,48.06,48.06,310.0,0.0,0.0,25.0,0.0,238.56,238.56,,,,,,,000000001,111100111,278.56,-12.34,False
161,SNPS,Electronic Design Automation Software,77.1,25.9,-4.3,-3.3,-4.9,-0.0,-2.6,-13.7,-41.9,-43.7,-27.0,77.1,309.4,-4.1,1.7,482.5,459.3223631834548,220.8,136.0,136.0,141.0,141.0,72.81,72.81,239.01,239.01,-42,70.2744361881501,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,136.0,136.0,141.0,141.0,72.81,72.81,350.0,10.0,0.0,25.0,0.0,239.01,239.01,,,,,,,000000001,111111100,539.48,-13.76,False
162,SO,Electric Utilities,44.8,53.0,7.0,4.1,0.5,-6.9,-5.1,-9.8,-15.0,-9.7,1.5,44.8,116.9,-35.5,1.2,140.6,70.20975678056662,188.5,163.0,163.0,168.0,168.0,66.33,66.33,239.98,239.98,44,-3.0692620216849775,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,163.0,163.0,168.0,168.0,66.33,66.33,368.0,4.0,0.0,0.0,0.0,239.98,239.98,,,,,,,110000011,011111100,100.84,-7.82,False
163,491010.KS,Global AI Power Active,98.6,86.3,-13.7,-4.1,7.0,20.0,38.0,61.4,,,,98.6,82.1,-15.5,1.6,17.6,0.8750304426676453,117.1,256.0,256.0,129.0,129.0,17.5,17.5,240.5,240.5,-4,0.19714554907822557,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,256.0,256.0,129.0,129.0,17.5,17.5,36.0,0.0,47.0,12.0,0.0,240.5,240.5,,,,,,,01111---1,--------1,36270.0,-7.02,False
164,SHOP,E-commerce Software,445.1,29.6,-1.8,-2.2,-12.0,-14.8,-22.2,-26.6,-9.3,-0.8,-16.3,445.1,1544.3,-16.5,1.3,2090.5,1111.9353690536157,588.8,50.0,50.0,50.0,50.0,74.1,74.1,241.6,241.6,-26,10.46150576658647,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,50.0,50.0,50.0,50.0,74.1,74.1,532.0,58.0,0.0,0.0,0.0,241.6,241.6,,,,,,,000000001,111100010,182.19,-39.39,False
165,NTRS,Custody Banks & Asset Management,-5.4,75.5,5.8,1.2,4.2,7.9,12.2,18.9,59.1,43.5,30.3,-5.4,22.7,-90.2,1.5,0.0,-26.843226333622642,138.3,215.0,215.0,231.0,231.0,57.13,57.13,244.43,244.43,12,8.948999179142792,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,215.0,215.0,231.0,231.0,57.13,57.13,93.0,0.0,0.0,-6.0,0.0,244.43,244.43,,,,,,,111111110,100000001,173.66,-1.76,False
166,PLTR,Software,538.5,52.3,-4.2,-4.2,-12.8,-14.8,-19.8,-25.4,235.0,532.4,,538.5,1018.1,-71.2,1.2,1301.8,354.9965506075807,604.5,48.0,48.0,42.0,42.0,38.0,38.0,245.85,245.85,-62,53.950014869425445,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,48.0,48.0,42.0,42.0,38.0,38.0,525.0,58.0,11.0,25.0,0.0,245.85,245.85,,,,,,,0000011-1,-----0111,207.52,-36.36,False
167,AFL,Insurance - Life,7.6,49.7,6.3,2.9,3.3,-1.1,-1.6,-3.3,-9.9,1.2,12.9,7.6,67.0,-50.0,1.4,44.7,30.910834365612654,151.3,197.0,197.0,209.0,209.0,61.78,61.78,246.08,246.08,62,-8.934442542508481,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,197.0,197.0,209.0,209.0,61.78,61.78,261.0,0.0,0.0,0.0,0.0,246.08,246.08,,,,,,,110000111,110011100,119.81,-3.51,False
168,AMP,Asset Management,61.8,35.5,1.0,1.3,-1.4,-6.1,-10.1,-17.4,-30.0,-24.5,10.0,61.8,218.6,-24.3,1.3,351.3,256.1301624116652,205.4,144.0,144.0,150.0,150.0,72.33,72.33,246.18,246.18,62,-38.96433962059251,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,144.0,144.0,150.0,150.0,72.33,72.33,427.0,22.0,0.0,0.0,0.0,246.18,246.18,,,,,,,100000011,011111100,550.18,-18.36,False
169,ROST,Apparel Retail,18.4,81.8,2.5,1.1,1.6,-0.0,8.2,25.1,26.2,35.7,21.5,18.4,37.2,-63.8,2.2,-29.4,-10.608477922633549,162.0,184.0,184.0,193.0,193.0,20.33,20.33,247.13,247.13,-11,1.4544688911218557,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,184.0,184.0,193.0,193.0,20.33,20.33,114.0,0.0,0.0,12.0,0.0,247.13,247.13,,,,,,,110111111,111001101,237.41,-3.35,False
170,WRB,Property & Casualty Insurance,27.4,34.6,7.5,4.0,3.1,-4.2,-7.5,-14.3,-13.0,-6.6,1.9,27.4,107.3,-27.7,1.4,175.2,101.92093730395308,171.0,175.0,175.0,183.0,183.0,70.78,70.78,247.78,247.78,96,-59.9520219655638,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,175.0,175.0,183.0,183.0,70.78,70.78,375.0,10.0,0.0,-4.0,0.0,247.78,247.78,,,,,,,110000011,110011100,78.96,-14.87,False
171,GM,Automobiles,-5.6,65.0,7.0,3.3,6.2,2.6,0.8,15.9,46.3,35.6,28.6,-5.6,32.7,-83.2,1.8,0.0,-32.75608213033057,138.0,216.0,216.0,232.0,232.0,45.84,45.84,247.84,247.84,-15,6.465585135691278,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,216.0,216.0,232.0,232.0,45.84,45.84,136.0,0.0,0.0,0.0,0.0,247.84,247.84,,,,,,,111111110,100000011,87.6,-4.38,False
172,CHRW,Trucking,22.8,79.8,11.5,6.5,7.6,3.1,4.0,25.7,65.0,54.0,47.2,22.8,52.0,-90.7,1.7,-33.6,-21.984054574462995,166.5,180.0,180.0,189.0,189.0,40.67,40.67,248.52,248.52,3,16.47566094297885,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,180.0,180.0,189.0,189.0,40.67,40.67,103.0,0.0,0.0,-6.0,0.0,248.52,248.52,,,,,,,111111111,000010011,203.34,-5.75,False
173,MSTR,Enterprise Software,243.5,14.5,-2.1,-6.9,-27.6,-22.4,-27.0,-52.3,-19.0,58.8,165.2,243.5,2076.0,-66.6,1.6,6512.2,4905.080707047733,387.2,67.0,67.0,69.0,69.0,46.78,46.78,249.13,249.13,-67,1493.4740790201,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,67.0,67.0,69.0,69.0,46.78,46.78,574.0,58.0,0.0,25.0,0.0,249.13,249.13,,,,,,,000000111,001100111,365.21,-67.96,False
174,CFG,Banks - Regional,-2.6,58.3,11.0,5.4,5.3,2.0,3.5,12.7,43.8,27.4,26.1,-2.6,47.4,-71.4,1.6,0.0,-31.36356676178702,141.0,212.0,212.0,228.0,228.0,53.0,53.0,250.15,250.15,22,17.306600788226675,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,212.0,212.0,228.0,228.0,53.0,53.0,145.0,0.0,0.0,-4.0,0.0,250.15,250.15,,,,,,,111111110,100010001,68.79,-4.54,False
175,FITB,Banks - Regional,-11.4,40.2,10.4,4.4,6.8,3.2,4.2,7.7,15.1,1.5,6.0,-11.4,50.1,-51.9,1.5,0.0,-28.439368878058126,132.3,226.0,226.0,243.0,243.0,48.69,48.69,250.39,250.39,80,34.6258859671435,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,226.0,226.0,243.0,243.0,48.69,48.69,152.0,0.0,0.0,-6.0,0.0,250.39,250.39,,,,,,,111111110,100110001,55.44,-4.92,False
176,DVA,Healthcare,-10.8,71.2,9.8,5.8,17.8,18.6,39.0,35.1,19.0,18.4,13.5,-10.8,29.9,-109.4,2.1,0.0,-13.78028312717246,132.9,224.0,224.0,241.0,241.0,41.86,41.86,253.71,253.71,-4,0.7744782500295795,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,224.0,224.0,241.0,241.0,41.86,41.86,43.0,0.0,0.0,25.0,0.0,253.71,253.71,,,,,,,111111110,001100101,202.69,-2.22,False
177,PNC,Financials,-13.2,46.4,13.9,4.9,6.6,3.8,4.6,6.7,13.5,2.7,2.2,-13.2,32.0,-51.9,1.5,0.0,-23.10563206792932,130.4,228.0,228.0,245.0,245.0,53.05,53.05,254.2,254.2,94,31.943815653560556,STRONG_UP,MID_RANGE,MOMENTUM_UP,S1_LEADER,,,,,228.0,228.0,245.0,245.0,53.05,53.05,153.0,0.0,0.0,-6.0,0.0,254.2,254.2,,,,,,,111111110,-00110001,243.94,-4.82,False
178,RJF,Investment Banking & Brokerage,17.0,36.8,5.8,3.2,0.6,-3.5,-7.6,-13.5,-16.9,-17.4,5.6,17.0,106.2,-34.2,1.2,151.9,99.05777629413971,160.7,186.0,186.0,195.0,195.0,70.78,70.78,254.83,254.83,116,-83.60601626717032,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,186.0,186.0,195.0,195.0,70.78,70.78,379.0,10.0,0.0,-4.0,0.0,254.83,254.83,,,,,,,110000011,100111100,174.7,-13.35,False
179,DOGE-USD,Cryptocurrency,985.5,4.6,-0.2,-1.3,-18.4,-18.4,-26.4,-47.9,-64.0,-83.8,624.2,985.5,22199.9,-45.9,1.5,50229.7,4990.23474198633,1095.0,18.0,18.0,17.0,17.0,78.64,78.64,255.94,255.94,-32,-0.04937775013877399,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,18.0,18.0,17.0,17.0,78.64,78.64,566.0,58.0,0.0,25.0,0.0,255.94,255.94,,,,,,,000000011,--0111100,0.27,-68.39,False
180,ARM,Semiconductors,157.8,71.7,-21.4,-14.8,16.9,69.5,114.3,111.3,,,,157.8,182.9,-70.9,2.8,-19.3,2.7202580019035394,190.1,157.0,157.0,105.0,105.0,17.5,17.5,257.2,257.2,-36,2.09367790933402,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,157.0,157.0,105.0,105.0,17.5,17.5,7.0,0.0,47.0,25.0,0.0,257.2,257.2,,,,,,,01111---1,--------1,427.99,-24.1,False
181,JBHT,Airlines,0.0,75.0,6.3,4.0,9.7,14.6,27.0,54.1,34.5,14.4,13.6,0.0,39.4,-116.6,2.5,-91.5,-28.633201353414908,143.7,206.0,206.0,219.0,219.0,37.24,37.24,257.54,257.54,2,12.578959842178723,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,206.0,206.0,219.0,219.0,37.24,37.24,44.0,0.0,0.0,0.0,0.0,257.54,257.54,,,,,,,111111110,000111001,293.54,-2.16,False
182,SPG,Retail REITs,-34.8,58.1,11.8,5.4,4.9,1.6,3.5,6.5,12.2,18.2,29.8,-34.8,9.3,-94.0,1.2,0.0,-29.20106180978606,108.9,271.0,271.0,291.0,291.0,34.22,34.22,259.27,259.27,40,10.888639273004387,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,271.0,271.0,291.0,291.0,34.22,34.22,166.0,0.0,0.0,-6.0,0.0,259.27,259.27,,,,,,,111111110,000011101,213.08,-0.56,False
183,INTC,Semiconductors,76.3,78.6,-1.6,-0.8,3.8,62.2,102.8,201.1,216.8,177.1,121.1,76.3,141.0,-158.8,2.5,-127.7,-49.03915834153575,220.0,137.0,137.0,142.0,142.0,47.88,47.88,259.38,259.38,-35,-12.51584150277857,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,137.0,137.0,142.0,142.0,47.88,47.88,5.0,0.0,0.0,25.0,0.0,259.38,259.38,,,,,,,011111111,110000001,132.75,-18.7,False
184,FER,Infrastructure,30.5,62.1,2.7,1.7,-2.6,-9.6,-8.8,-1.8,22.1,43.3,38.1,30.5,84.6,-59.5,1.2,48.8,-0.6096110248707051,174.2,171.0,171.0,178.0,178.0,27.89,27.89,259.44,259.44,-58,0.5932134918715218,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,171.0,171.0,178.0,178.0,27.89,27.89,374.0,4.0,0.0,25.0,0.0,259.44,259.44,,,,,,,100001111,010001111,74.79,-12.01,False
185,KTOS,Aerospace & Defense,170.1,28.7,-5.6,-8.7,-10.2,-23.0,-30.0,-24.6,75.6,113.7,89.3,170.1,761.1,-66.8,1.5,966.2,238.45067458560607,313.7,96.0,96.0,99.0,99.0,32.31,32.31,259.81,259.81,-94,57.57783496935636,STRONG_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,96.0,96.0,99.0,99.0,32.31,32.31,548.0,58.0,0.0,25.0,0.0,259.81,259.81,,,,,,,000001111,111000111,134.0,-58.07,False
186,AME,Electronic Instruments & Controls,13.6,51.9,11.5,3.1,1.6,-3.9,-0.9,3.1,-4.7,-6.4,-5.7,13.6,46.1,-21.9,2.0,12.8,7.451857125364658,157.3,190.0,190.0,200.0,200.0,73.67,73.67,260.12,260.12,9,-5.4554030754641545,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,190.0,190.0,200.0,200.0,73.67,73.67,249.0,0.0,0.0,-4.0,0.0,260.12,260.12,,,,,,,110010001,111111000,243.18,-5.5,False
187,MSFT,Software,55.6,31.7,-5.5,-3.1,-7.2,-5.5,-12.1,-23.0,-36.6,-38.0,-32.3,55.6,201.5,-12.1,1.4,407.3,279.4300258874325,199.3,148.0,148.0,155.0,155.0,55.13,55.13,260.13,260.13,-60,47.48670835998553,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,148.0,148.0,155.0,155.0,55.13,55.13,464.0,22.0,0.0,25.0,0.0,260.13,260.13,,,,,,,000000001,111111010,553.72,-27.15,False
188,FOXA,Entertainment,6.3,55.8,17.6,6.9,5.3,7.4,-0.3,0.3,27.3,21.6,9.9,6.3,10.2,-73.0,1.4,0.0,-28.190821571409792,96.3,293.0,293.0,210.0,210.0,46.28,46.28,261.83,261.83,24,22.387948576048267,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,293.0,293.0,210.0,210.0,46.28,46.28,178.0,0.0,0.0,-6.0,0.0,261.83,261.83,,,,,,,111011111,----00011,76.39,-10.56,False
189,SNA,Tools & Accessories,-1.2,57.1,16.5,4.8,4.3,-0.9,1.1,3.2,-2.7,3.5,15.9,-1.2,29.6,-41.8,1.4,0.0,-0.10507315319786455,142.4,211.0,211.0,226.0,226.0,67.67,67.67,263.72,263.72,29,-0.10507315319786455,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,211.0,211.0,226.0,226.0,67.67,67.67,206.0,0.0,0.0,-4.0,0.0,263.72,263.72,,,,,,,110110110,000011100,400.88,-3.4,False
190,FFIV,Enterprise Technology,1.2,77.4,-1.5,-0.6,11.4,20.5,31.8,25.1,45.2,42.8,35.6,1.2,27.0,-84.3,1.4,-44.0,-16.38369955539811,144.9,203.0,203.0,217.0,217.0,47.86,47.86,264.51,264.51,-36,5.606971475664544,STRONG_UP,UPPER_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,203.0,203.0,217.0,217.0,47.86,47.86,52.0,0.0,0.0,0.0,0.0,264.51,264.51,,,,,,,011111111,100010001,411.515,-3.96,False
